GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27
8600000US01901,1901,ZCTA5 01901,585,177,308,138,277,115,23438,5168,38397,19851,20304,11874,399,159,250,131,149,89,0,7.8,0,12.2,0,19.5,8.5,13.3,0,12.2,22.8,31.2,30.1,21.5,26.8,27.5,35.6,34,7.5,9.9,12,17.4,0,19.5,21.6,14.2,14.4,16.5,33.6,28.9,6,7.5,9.6,12.4,0,19.5,15.8,14.3,20.4,21.9,8.1,10.7,5.5,7.5,8.8,11.9,0,19.5,5,6.4,8,9.9,0,19.5,(X),(X),(X),(X),(X),(X),42486,9692,50192,12733,29556,8212,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X),(X),(X),(X),(X)
8600000US01902,1902,ZCTA5 01902,23308,986,11921,795,11387,551,27123,1199,29132,2595,25957,1392,14911,821,7957,651,6954,446,3.1,0.9,3.8,1.4,2.3,1,4.9,1.4,5.5,2.3,4.2,1.3,16.6,2.5,15.4,3.9,18,3.8,20.2,2.5,18.1,3.6,22.6,3.2,25.8,2.2,27.7,3.8,23.6,2.9,14.6,2.3,14.1,2.9,15.1,3.4,4.1,1,4.2,1.4,4,1.4,4.7,1.1,4,1.4,5.4,1.7,6,1.5,7.1,2,4.8,1.9,(X),(X),37530,2574,36093,1563,44180,1921,45328,3045,42867,2328,31332,1263,32922,2266,29551,2632,20797,1148,23250,5188,16433,5846,30308,4227,33188,4355,26280,1977,30973,2436,32231,5748,30188,3134,43117,2656,44140,2802,41579,4909,53263,1831,68684,32081,52095,2175,32,(X),(X),(X),(X),(X)
8600000US01904,1904,ZCTA5 01904,10596,638,5263,431,5333,384,42170,2539,50449,3909,39289,3144,7231,587,4009,389,3222,373,1.1,0.6,1.3,1,0.8,0.7,1.8,1,0.8,0.9,3,2,6.5,2.1,6.1,3.6,7,3.2,11.5,3.2,11.3,4.2,11.8,3.6,20.9,3.3,16.9,4.3,25.9,4.7,20,2.7,21,3.9,18.7,4.6,11.9,2.4,11.4,3.3,12.4,4.3,15.2,2.6,17,4,12.9,3.7,11.1,2.7,14.1,3.9,7.4,2.9,(X),(X),60615,3826,50498,2304,62133,3495,66772,5539,56360,3516,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X),(X),(X),(X),(X)
8600000US01905,1905,ZCTA5 01905,12901,542,6955,439,5946,333,31833,1484,35340,1979,26630,3113,8549,486,5094,370,3455,305,2.1,0.8,2.2,1.2,1.9,1.2,3.5,1.5,3.5,1.8,3.5,2.3,14.3,2.9,12.6,3.1,16.6,5.4,17.7,2.4,16.5,3.3,19.4,3.8,24.6,2.6,23.5,3.5,26.2,4.5,14.9,2.2,17.5,3.2,11.1,3,8,1.6,7.4,1.8,8.9,2.6,9.5,2,10.7,2.8,7.6,2.9,5.6,1.5,6.1,2,4.7,2.2,(X),(X),41690,2231,39667,3380,49133,2557,49306,2482,48878,4483,35546,1562,38712,3229,31254,2190,25714,4454,30564,3866,17944,4609,33700,2749,40192,5716,27449,5491,37717,3115,46020,7788,31939,5320,47708,9052,51458,15482,46607,9196,62778,24340,81806,50310,56250,17712,33.8,(X),(X),(X),(X),(X)
8600000US01906,1906,ZCTA5 01906,15961,687,7720,448,8241,488,41226,1870,50064,4628,32277,2896,9758,632,5181,410,4577,426,2.8,1.5,2.4,1.7,3.2,2.5,0.6,0.4,0.5,0.6,0.6,0.5,4.8,1.5,3.1,1.6,6.7,2.4,12.8,3.1,10.2,3.4,15.8,4.9,19.1,3,16.8,4,21.8,5,22.1,3.4,20.4,4.3,24,4.9,8.8,2,10.2,3.5,7.2,2.2,15.4,2.5,20.1,3.8,10.2,3.1,13.6,2.4,16.3,3.7,10.5,3,(X),(X),61718,3428,50582,2035,64069,3303,71410,5110,55759,3267,46446,2554,53606,4405,38213,4152,30987,12636,41938,13729,21719,3785,40358,4281,50523,5053,25240,4914,42186,3370,50085,12545,37440,7954,59179,6977,72330,7208,49988,3346,61475,4658,75429,15429,57356,9279,23.4,(X),(X),(X),(X),(X)
8600000US01907,1907,ZCTA5 01907,8318,339,4066,207,4252,281,50271,3616,70089,8759,36336,3270,5125,317,3014,210,2111,257,0.6,0.7,0.5,0.8,0.8,1.3,0,0.6,0,1.1,0,1.5,4.2,2.1,4.8,2.8,3.4,3.6,9.4,3.3,5.2,3.3,15.4,4.8,14.3,3,8.2,3.3,23,6.2,17.4,4.4,13.6,5,22.9,6.4,6.4,2,6.6,2.8,6.2,3,16,3.2,21.5,5.1,8.2,3.8,31.6,4.2,39.6,5.8,20.1,5.7,(X),(X),85150,6819,52950,4183,105471,10947,125006,15613,77578,13170,54826,5956,80502,5319,41390,4312,30893,10907,62500,28009,29295,2299,45905,13306,54301,5470,30169,10155,43107,6024,68836,10869,32898,3957,62890,9997,82232,14965,49722,17695,76050,4645,91632,21984,57143,10618,20.8,(X),(X),(X),(X),(X)
8600000US01908,1908,ZCTA5 01908,2031,147,937,95,1094,126,47542,7003,56190,8992,42642,5172,1306,145,609,88,697,132,1.5,1.6,1.8,2.7,1.1,2,3.5,3,1.8,2.7,5,4.9,7.9,8,4.6,5.6,10.8,10.9,4.6,3.2,0,5.2,8.6,5.8,19.1,7.5,14.3,10.1,23.4,11.8,11.3,4.6,14.1,8.1,8.8,5.3,13.6,5.8,13.8,8.6,13.5,7.5,14.2,4.9,16.1,8.6,12.6,6,24.3,7.5,33.5,11.6,16.2,8.8,(X),(X),(X),(X),(X),(X),87873,18946,117919,37271,61619,9985,52316,6104,65784,14948,44717,6685,-,**,-,**,-,**,42500,3056,44743,22760,38859,12519,46311,7508,53864,11582,41250,21715,64261,14726,70341,20476,51406,25781,71382,16232,117841,31596,52125,22780,20.9,(X),(X),(X),(X),(X)
8600000US01913,1913,ZCTA5 01913,10364,374,5110,260,5254,342,43246,5470,52466,6278,36454,4514,6550,390,3577,261,2973,299,1.7,1.2,1.5,1.1,2,2,1.5,1,1.8,1.6,1.1,1.2,4.4,1.5,3.3,1.9,5.8,2.4,11.9,3,9,3.4,15.5,4.1,18.3,3.6,17.2,4.9,19.6,4.4,17.8,3.1,16,4.3,20,4.5,10.6,2.7,9,3.2,12.4,4.5,15.1,3,17.2,4,12.5,3.7,18.7,2.7,25,3.8,11.2,3.8,(X),(X),66080,6367,55029,6694,71922,5767,80080,6578,62107,6336,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15.7,(X),(X),(X),(X),(X)
8600000US01915,1915,ZCTA5 01915,24468,624,11948,458,12520,491,36772,1517,49670,4204,29069,2775,14175,625,7821,418,6354,506,1.3,0.6,0.9,0.6,1.8,1.2,1.8,0.9,1.1,0.8,2.6,2,6.3,1.6,4.2,1.4,9,3,11.4,1.9,7.9,2.2,15.8,3.4,17.9,2.6,16.2,3.1,20,3.8,14.9,2.5,13.7,3.2,16.3,3.3,9.9,1.7,9.6,2.4,10.2,2.6,15.3,2.1,18.1,3.3,12,3,21.1,2.1,28.3,3,12.3,3.3,(X),(X),70724,3355,50461,3530,79133,4877,95884,8250,58515,3735,48166,3467,61057,2536,40151,2456,18750,7394,20739,17626,17047,7817,35474,4386,45135,4970,22126,6332,36523,4091,47440,9392,31908,2130,57736,6053,71420,11079,46940,7819,76788,5995,103085,10381,60042,8195,18.1,(X),(X),(X),(X),(X)
8600000US01921,1921,ZCTA5 01921,4595,262,2520,168,2075,229,60370,9497,88399,9460,40961,9066,2843,237,1879,174,964,173,0,1.1,0,1.7,0,3.3,0.6,1,0.9,1.5,0,3.3,1.7,2,1.6,1.9,1.7,2.6,7.7,4.1,6,4,11,8.8,11.9,6,6.4,4.6,22.7,10.8,7,3.5,7.2,4.4,6.4,4.8,4.2,3.5,5.6,4.9,1.3,2.2,17,6.9,15.3,8.2,20.1,8.9,50.1,8.9,56.9,9.3,36.7,14.1,(X),(X),109635,19278,77966,10728,123480,15816,141935,21651,87510,14207,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.6,(X),(X),(X),(X),(X)
8600000US01922,1922,ZCTA5 01922,1821,302,888,177,933,176,42512,10375,52308,11259,30569,14864,975,199,611,151,364,96,0,3.3,0,5.2,0,8.5,0.6,1.2,0,5.2,1.6,3.2,5.4,6.7,2.3,4,10.7,16.1,9.2,7.7,3.6,5.6,18.7,14.4,16.6,10.8,11,10.6,26.1,15,24.8,11.2,26.5,16.9,22,14.2,4,4.3,3.4,4.6,4.9,8.5,14.3,8.2,16.2,9.7,11,10.7,25,8.9,37,14.2,4.9,7.2,(X),(X),(X),(X),(X),(X),78513,12523,96270,19477,48707,8572,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.2,(X),(X),(X),(X),(X)
8600000US01923,1923,ZCTA5 01923,15245,576,7943,398,7302,429,41987,1956,49865,5443,36010,3086,9705,533,5667,345,4038,345,0.7,0.5,0.7,0.7,0.7,0.7,1.7,0.8,2,1.1,1.3,1,7.6,2.4,7,2.5,8.4,4,9.1,1.9,6.5,2.2,12.8,3.6,21.5,3.1,19,4.2,25.1,4.4,17.9,2.3,17.3,3.4,18.8,4.4,10,2.2,9.4,3,10.8,3.1,12.5,2.5,13.4,3.2,11.4,3.9,18.9,3.1,24.8,4,10.6,3.7,(X),(X),63052,3114,51311,4190,71062,3809,79373,5731,59398,4157,47917,3511,56647,5670,41546,2722,35375,14949,42039,26033,29500,16785,38729,2979,42946,2883,29896,7738,44741,4965,51931,7265,36735,4607,56446,6494,68912,8970,48107,8065,67861,5993,95568,11566,58103,6290,19.4,(X),(X),(X),(X),(X)
8600000US01929,1929,ZCTA5 01929,2179,154,1208,112,971,107,42210,5023,51588,3491,33218,7749,1317,182,801,118,516,116,5.9,6.6,6.7,7.5,4.7,7,0,2.4,0,4,0,6.1,7.5,4.6,8.4,6.2,6.2,6,8,4.6,0.7,1.3,19.4,11.2,15.8,5.1,13,7.7,20.2,9.1,18.3,5.9,16.5,7.9,21.1,8.9,1.3,1.4,1.2,2.2,1.4,2,12.9,5.1,13.4,6.5,12.2,7.8,30.2,6.7,40.1,9.2,14.9,8.1,(X),(X),80653,18449,49375,12965,82439,10803,96924,14559,59953,10766,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15,(X),(X),(X),(X),(X)
8600000US01930,1930,ZCTA5 01930,16713,495,8297,365,8416,337,32316,2874,41259,1817,26010,2174,9208,531,5302,330,3906,383,1.8,1,1.3,0.9,2.6,1.5,2.3,1.1,2,1.6,2.7,1.4,9.6,2.2,8.5,2.7,11.1,3.4,11.7,2.2,10.4,2.7,13.4,3.9,21.8,2.9,20.1,4,24.1,3.9,18.2,2.5,15.8,3,21.3,4.2,6,1.6,6.4,2,5.6,2,9.9,1.9,12.4,2.6,6.6,2.4,18.6,2.6,23.1,4.1,12.5,2.6,(X),(X),54880,4599,45813,3301,68676,4889,77144,7109,57181,4961,40160,2086,47194,4741,31154,1262,22447,4720,27159,8346,21127,4314,31979,2416,38519,5148,26047,4907,31679,2302,47841,6251,25109,4050,52552,3086,78403,6230,43717,5856,65224,9663,80042,9781,59643,4954,19,(X),(X),(X),(X),(X)
8600000US01937,1937,ZCTA5 01937,12,26,12,26,0,12,-,**,-,**,-,**,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,**,-,**,N,N,N,N,N,N,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,5.2,(X),(X),(X),(X),(X)
8600000US01938,1938,ZCTA5 01938,7996,305,4187,270,3809,225,43104,3844,49931,5779,36866,5605,4611,288,2646,194,1965,206,0.8,0.6,0.7,0.8,0.9,0.9,0.7,0.6,0.4,0.6,1,1.1,7.1,2.6,7.3,3.4,6.8,4.5,10.4,2.8,7.3,3.1,14.5,6,16.5,3.9,14.4,4.6,19.4,5.8,18.6,4.5,18.9,4.5,18.2,6.5,6.8,2.4,6.6,3.5,7,3.4,14.4,3.3,15.2,4.4,13.2,5.3,24.8,4.4,29.2,5.7,18.9,6,(X),(X),67500,9836,54089,2465,80269,5613,87900,8221,69993,8872,48636,4747,53145,3955,41250,4629,43643,11029,43250,11212,61058,50348,34704,8453,39858,26587,26458,11591,39882,5239,45792,5399,36090,11204,55000,4037,77891,14734,36971,17918,67519,6252,76667,27670,65042,5516,15.5,(X),(X),(X),(X),(X)
8600000US01940,1940,ZCTA5 01940,7383,322,3962,277,3421,245,54277,5473,70747,9566,46370,6034,4677,350,2887,263,1790,254,0.3,0.5,0,1.1,0.8,1.2,0.5,0.8,0.8,1.3,0,1.8,2.7,1.4,1.9,1.5,4.1,2.8,7.7,2.6,9,4.3,5.6,3,16,4.4,13.8,4.9,19.4,6.5,12.6,3.6,9.7,3.7,17.3,6.1,9.3,2.7,6.8,3.3,13.2,3.9,15.2,3.8,14.3,5.2,16.7,5.6,35.8,5.3,43.9,6.4,22.8,6.9,(X),(X),85327,12004,67042,6297,99154,8193,111125,10867,79848,7379,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.4,(X),(X),(X),(X),(X)
8600000US01944,1944,ZCTA5 01944,2596,242,1500,126,1096,199,50033,8462,65000,19297,26102,8454,1504,190,1024,146,480,125,0.9,1.5,0,3.1,2.9,4.8,4.7,4.4,6.8,6.3,0,6.5,1.1,1.8,0,3.1,3.3,5.7,6.3,5.7,3.6,5.1,11.9,14,18.4,7.9,13.2,8.8,29.4,16.8,13.8,6.5,16.1,7.5,8.8,8.8,4.1,4,4.8,6.1,2.5,4.5,12,5.9,10.6,5.9,15,11.6,38.9,9.7,44.8,10.8,26.3,12.9,(X),(X),89125,26949,56579,26543,123419,27714,138523,33059,91197,30825,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.5,(X),(X),(X),(X),(X)
8600000US01945,1945,ZCTA5 01945,11087,409,5421,307,5666,326,52491,3216,81539,9070,36400,6738,6620,404,4036,292,2584,298,1.4,0.8,0.8,0.6,2.4,1.8,0.2,0.3,0,0.8,0.6,0.7,4.3,2.4,4.1,2.2,4.7,4.5,7.2,2.1,3.4,1.7,13.2,4.3,11,2.4,10.7,3.1,11.4,3.8,12.7,2.7,8,2.2,19.9,5.8,8.7,2.7,7,2.6,11.4,5.3,11.4,2.6,11.1,3.1,11.8,4.1,43.1,3.6,54.9,4.7,24.5,5.8,(X),(X),108315,9506,63244,6237,117752,10145,138586,12795,85212,13161,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.4,(X),(X),(X),(X),(X)
8600000US01949,1949,ZCTA5 01949,5081,374,2984,331,2097,348,41317,4870,46518,9209,33708,8561,2688,470,1694,286,994,271,0.9,1.3,0,1.9,2.3,3.5,1.9,1.9,3,3,0,3.2,4.5,4.3,3.5,4.3,6.2,8.4,10.1,4,9.8,5.2,10.7,7.9,12.7,4.3,8.5,5,19.9,8.5,17.3,5.4,15,6.1,21.1,10.2,4.6,2.8,4.9,4,4,3.6,17.3,5.7,14,6.6,22.8,9.8,30.8,7.2,41.3,9.6,12.9,6.6,(X),(X),87946,20623,54973,8816,92967,13853,110925,18523,62362,8313,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X),(X),(X),(X),(X)
8600000US01950,1950,ZCTA5 01950,10120,474,5174,301,4946,370,50975,3646,67576,8299,40906,5656,6239,399,3682,262,2557,302,0.6,0.6,0,0.9,1.5,1.4,1.2,0.9,0.9,0.9,1.6,1.6,7.2,2.1,5.3,2.6,10,3.2,6.8,2.5,6.5,3.3,7.2,3.4,12.9,3.3,11.2,4.4,15.4,4.8,11.6,2.8,8.6,3,16,4.4,8.4,2.6,6.8,3.2,10.8,4.8,20,3.6,22.7,5.4,16.2,4.7,31.2,4.4,38,5.9,21.4,5.6,(X),(X),85779,7564,63451,5553,99111,8477,113284,13090,78702,8878,56626,7252,72745,9879,44280,6027,21607,15918,28026,13958,-,**,26532,11316,36920,4853,19258,6973,50109,5243,63250,16627,35139,11454,61663,8705,85996,7258,45234,6793,73497,5967,94323,14295,61569,8894,13.8,(X),(X),(X),(X),(X)
8600000US01951,1951,ZCTA5 01951,2277,269,1037,173,1240,198,48381,17774,72309,15906,36543,7610,1203,196,690,165,513,146,0,2.7,0,4.6,0,6.1,0,2.7,0,4.6,0,6.1,5,4.2,1.7,2.7,9.4,8.8,4.4,3.8,2.5,3.9,7,7.2,15.7,9.3,15.7,11.9,15.8,12.8,6.2,4.7,4.5,5.2,8.4,7.6,10.9,6.2,10.9,9.4,10.9,7.5,28.2,10.1,21.4,11.4,37.2,16.8,29.7,12.2,43.3,16.4,11.3,9.7,(X),(X),83971,28344,68438,16175,89878,13967,104419,21932,70320,10785,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.6,(X),(X),(X),(X),(X)
8600000US01952,1952,ZCTA5 01952,5047,304,2554,218,2493,180,36808,4122,36571,7895,36904,4873,3052,317,1524,186,1528,211,1.2,1.2,1.2,2,1.2,1.5,4.6,3.5,3.1,3.2,6,6.3,8.6,3.1,8.8,4.3,8.4,4.9,12.7,3.3,14,4.3,11.4,4.4,22,5.5,17.4,6.2,26.6,7.8,15.2,4.1,16.5,5.9,13.9,5.1,12.7,3.1,13.3,4.7,12.1,4.6,14.4,3.5,13.1,4.5,15.6,6.1,8.6,2.7,12.5,4.4,4.7,2.9,(X),(X),53278,4228,47241,5431,56575,3395,59951,4164,53207,5125,42131,2963,43991,5614,41481,2469,32344,8054,32313,12986,32639,32623,39509,9117,43587,11287,36250,12672,32088,5454,30320,9001,34054,5843,59375,11572,62273,28349,54479,12614,66782,9731,78750,26651,52159,23405,20.8,(X),(X),(X),(X),(X)
8600000US01960,1960,ZCTA5 01960,28828,710,14285,515,14543,549,38437,2349,43015,2273,32140,1974,17924,680,9888,482,8036,549,1.2,0.5,0.5,0.4,2.2,1,2.3,1,1.8,1.1,2.8,1.6,7.1,1.4,6.9,1.7,7.3,2,14.4,2.3,12.7,2.8,16.5,3.3,22.2,2.3,19.1,2.7,26.1,3.9,18.5,2.1,20.5,2.8,16,3,8.3,1.4,10.5,2.1,5.6,1.7,14,1.6,14.6,2.5,13.2,2.5,12,1.7,13.4,2.1,10.3,2.5,(X),(X),56672,2787,46568,2465,60843,2356,65262,3680,55406,2591,43136,1643,50498,2920,38004,3278,25201,6093,31808,7334,18719,3105,35408,4195,41745,2533,30114,2282,41824,2861,51098,4533,35148,3987,54136,4047,60417,5666,49733,4276,76747,7489,87601,15073,73944,4854,20.1,(X),(X),(X),(X),(X)
8600000US01966,1966,ZCTA5 01966,4058,300,1905,149,2153,237,35361,4881,41817,5261,30250,7640,2182,227,1158,143,1024,185,0.4,0.7,0.7,1.2,0,3.1,1.1,1.1,0.8,1.2,1.4,2,9.3,3.7,6.9,3.7,12.1,6.8,13.5,4.5,11.2,6.2,16.1,5.9,17.5,5.4,20.2,8.5,14.4,6.9,17.2,5.3,16.3,6.8,18.2,7.7,10.8,5.4,8.3,6.1,13.6,7.1,9.9,4.4,12.2,6.2,7.4,5.1,20.3,6.1,23.4,9.1,16.9,8,(X),(X),52269,20768,53696,7020,81428,13690,91687,20747,69825,15534,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X),(X),(X),(X),(X)
8600000US01969,1969,ZCTA5 01969,3407,204,1769,155,1638,186,46042,7634,62443,19055,37392,5473,2261,215,1360,125,901,185,0,1.4,0,2.4,0,3.5,1.5,2.4,0,2.4,3.8,5.9,6.1,2.9,9.1,4.4,1.4,2.4,6.7,3.9,4.8,3.4,9.7,8.8,18,7.4,5.7,5.5,36.6,12.9,14.7,5.5,16.3,7.5,12.2,7.6,7.4,4,3.2,2.9,13.8,8.9,13.4,4.2,18,5.2,6.3,5.2,32.2,7.9,42.8,8.2,16.2,12.3,(X),(X),90932,11300,47457,15557,96283,16407,121314,24504,58499,8804,51331,8753,76367,16324,38750,5513,36875,18752,-,**,42500,9133,38822,4680,50455,21276,30833,21966,57768,16115,81094,27432,41544,12284,81932,17493,96731,26584,54018,19089,61875,50435,135756,32687,33661,11499,23.5,(X),(X),(X),(X),(X)
8600000US01970,1970,ZCTA5 01970,25117,690,12022,626,13095,540,35336,1909,39869,3198,31196,2159,15207,705,8107,538,7100,530,1.3,0.6,1.2,0.7,1.4,1,2.9,1,2.7,1.5,3.2,1.7,8.5,1.8,7.6,2.4,9.5,2.4,13.1,2.3,12.4,3.3,13.9,3.2,19.7,2.2,16.9,3,22.8,4.2,20.5,2.7,19.7,3.6,21.4,4.1,9.1,1.7,9.8,2.4,8.2,2.3,11.6,1.7,13.4,2.6,9.7,2.2,13.4,2,16.4,3,10,2.4,(X),(X),55303,4221,49293,3301,61460,3048,67052,4351,55076,3091,42844,2656,50945,1598,37951,2313,21542,6202,26894,16957,16968,3752,31483,4118,40484,5404,25295,4124,39263,3898,44819,8331,34624,3087,51046,1849,62647,6001,44324,5995,69230,3453,76466,6854,66474,3128,23.1,(X),(X),(X),(X),(X)
8600000US01982,1982,ZCTA5 01982,4272,286,2386,176,1886,195,50841,4230,64167,15087,35549,5310,2497,261,1613,180,884,159,1.8,1.7,1.7,2.3,2,2,0.3,0.4,0.5,0.7,0,3.6,3.6,2.1,2.5,2.4,5.8,4.1,7.1,3.8,5.2,2.9,10.5,7.6,15,4,10.4,4.8,23.3,7,13.3,3.3,11.7,4.8,16.2,6.2,4.4,2.1,4.7,2.6,4,3.4,14.2,3.9,15.1,4.9,12.6,5.9,40.2,4.8,48.2,6.3,25.7,7.9,(X),(X),97951,14066,59881,10768,110485,10475,125954,14662,82260,12368,60000,5486,82955,12481,42829,6282,-,**,-,**,-,**,58375,15814,61464,5567,22031,12533,41591,3590,51979,16923,34145,8731,57198,11384,99410,13937,39444,7226,84107,20805,121750,44380,65867,9310,17.6,(X),(X),(X),(X),(X)
8600000US01983,1983,ZCTA5 01983,3616,212,1870,161,1746,171,55769,9835,83673,11445,30708,10738,2102,201,1401,129,701,167,1.1,1.7,1.6,2.5,0,4.5,1.4,1.6,1.1,1.7,2,3.9,2.4,2.8,2.4,3.5,2.6,4.1,6,3.7,4.5,4.1,9.1,8,7.9,4,2.8,3.2,18.3,10.4,10.3,4.6,6.5,4.2,17.8,12.5,8.7,4.6,6.1,5,13.8,9.1,15.9,6.1,20.8,7.3,6.3,7,46.2,7.7,54.2,8.6,30.1,12.3,(X),(X),(X),(X),(X),(X),117761,14684,132259,19151,88786,20934,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),10.7,(X),(X),(X),(X),(X)
